"🚨 Le réservoir de l'avion de transport 'C160' contient  {E} litres de kérosène. Lors d'une première escale, l'avion a consommé {F}/{G}ème du contenu de départ du réservoir ; lors d'une seconde escale, il a consommé {H}/{I}ème du contenu de départ et, lors d'une troisième escale, il en a consommé {J}/{K}ème.
Combien de litres de kérosène reste-t-il dans le réservoir à l'issue des trois escales ?","1:({E}*{F}/{G})+({E}*{H}/{I})+({E}*{J}/{K});{E}-{L}","{A}:(100,500,50);{B}:(100,500,50);{C}:(100,500,50);{D}:(100,500,50);{E}:(5000,20000,500);{F}:(1,10,1);{G}:(2,10,1);{H}:(1,5,1);{I}:(2,5,1);{J}:(1,20,1);{K}:(2,20,1)","La premiere chose à noter est que l’on parle ici du carburant total.
On doit donc venir soustraire à {E} L, {F}/{G} + {H}/{I} + {J}/{K} de {E} soit {E} - {L}= {M} L","0;None:[{M}] L;[{M}+-{A}] L;[{M}+-{B}] L;[{M}+-{C}] L;[{M}+-{D}] L","{A}!={B}!={C}!={D}:{F}<{G}:{H}<{I}:{J}<{K}"
"Un hélicoptère consomme {E} litres de carburant par heure en vol stationnaire. Quelle quantité de carburant consommera-t-il après hm({F}) ?","1:{E}*{F}/3600","{A}:(10,80,1);{B}:(10,80,1);{C}:(10,80,1);{D}:(10,80,1);{E}:(1000,400,10);{F}:(3600,14400,360)","Consommation = {E} litres/h x [{F}/3600] h = {G} litres.","0;None:[{G}];[{G}+-{A}];[{G}+-{B}];[{G}+-{C}];[{G}+-{D}]","{A}!={B}!={C}!={D}"
"Un avion est à une altitude de {A} mètres et monte à une vitesse de {B} mètres par minute pendant {C} minutes. À quelle altitude se trouve-t-il à la fin?","0:{A}+{B}*{C}","{A}:(500,5000,100);{B}:(100,3000,100);{C}:(1,30,1)","Si un avion monte de {B} m par minute et qu’il se trouve à {A} m. Il faut alors multiplier le taux de montée soit {B} par le nombre de minute {C} et additionner le résultat à l’altitude initiale {A} pour obtenir {D}","0;None:[{D}];[{D}+-{B}];[{D}+-100];[{D}+-(2*{B})]",""
"Un tireur d'élite utilise en moyenne {A} munitions pour toucher une cible. Si lors d'une mission il doit neutraliser {B} cibles, combien de munitions devra-t-il prévoir?","0:{A}*{B}","{A}:(1,20,1);{B}:(5,30,1)","Si le tireur d’élite utilise {A} munitions pour toucher {B} cible. Il faut donc simplement multiplier le nombre de munitions par le nombre de cible soit :
{A} x {B} = [{A}*{B}]","0;None:[{C}];[{C}+-1];[{C}+-2];[{C}+-3]",""
"Sophie veut acheter un vélo à {A}€. Après négociations, le marchand lui accorde {B}% de remise. Combien Sophie paye-t-elle le vélo?","1:{A}-({A}*{B}/100)","{A}:(10,500,1);{B}:(3,80,1);{C}:(2,3,1)","Il faut calculer le pourcentage de remise. Soit {A} x {B} / 100 = [{A}*{B}/100] on soustrait ensuite [{A}*{B}/100] de {A}","0;None:[{D}];[{D}+-1];[{D}+-{C}];[{D}+-4]",""
"Lucas souhaite acquérir une montre à {A} €. Suite à sa demande, le vendeur lui fait une ristourne de {B}%. Combien Lucas débourse-t-il pour la montre?","1:{A}-({A}*{B}/100)","{A}:(10,500,1);{B}:(3,80,1);{C}:(2,3,1)","Il faut calculer le pourcentage de remise. Soit {A} x {B} / 100 = [{A}*{B}/100] on soustrait ensuite [{A}*{B}/100] de {A}
[{A}*{B}/100] - {A} = {D}","1;None:[{D}];[{D}+-1];[{D}+-{C}];[{D}+-4]",""
"Marie envisage d'acheter une paire de chaussures à {A}€. Après discussion, le commerçant lui offre {B}% de réduction. Combien Marie paie-t-elle la paire de chaussures?","1:{A}-({A}*{B}/100)","{A}:(10,500,1);{B}:(3,80,1);{C}:(2,3,1)","Il faut calculer le pourcentage de remise. Soit {A} x {B} / 100 = [{A}*{B}/100] on soustrait ensuite [{A}*{B}/100] de {A}","1;None:[{D}];[{D}+-1];[{D}+-{C}];[{D}+-4]",""
"Pierre possède un verger composé de {A} pommiers et {B} poiriers. Sachant qu'il abat {C}% de poiriers et {D}% de pommiers, combien d'arbres a-t-il abattu au total ?","2:({A}*{D}/100)+({B}*{C}/100)","{A}:(10,500,2);{B}:(10,500,2);{C}:(2,80,1);{D}:(3,80,1);{E}:(2,3,1)","Pour trouver le nombre total d'arbres abattus, vous pouvez calculer le nombre d'arbres abattus pour chaque type d'arbre (poiriers et pommiers) séparément, puis les additionner.

Pour les poiriers, Pierre abat {C}% d'entre eux :
Nombre de poiriers abattus = {C}% de {B} = [{C}/100] x {B} = [{C}*{B}/100] poiriers abattus.
Pour les pommiers, Pierre abat {D}% d'entre eux :
Nombre de pommiers abattus = {D}% de {A} = [{D}/100] x {A} = [{A}*{D}/100] pommiers abattus.
Maintenant, additionnons les deux chiffres pour obtenir le nombre total d'arbres abattus :
Nombre total d'arbres abattus = [{C}*{B}/100] poiriers abattus + [{A}*{D}/100] pommiers abattus = {F} arbres abattus au total.
Attention, vous ne pouvez pas avoir de demi arbre, il convient donc d’arrondir à la valeur supérieure.
Le jour J pour le CSO, le calcul tombe normalement rond.","0;Ceil:[{F}];[{F}+-1];[{F}+-{E}];[{F}+-4]",""
"Clément a un jardin où il a planté {A} rosiers et {B} tulipes. Si il arrache {C}% de tulipes et {D}% de rosiers, combien de plantes a-t-il retirées en tout ?","2:({A}*{D}/100)+({B}*{C}/100)","{A}:(10,500,2);{B}:(10,500,2);{C}:(2,80,1);{D}:(3,80,1);{E}:(2,3,1)","Pour trouver le nombre total de plantes abattus, vous pouvez calculer le nombre de plantes abattus pour chaque type de plante (tulipes et rosiers) séparément, puis les additionner.

Pour les tulipes, Pierre abat {C}% d'entre eux :
Nombre de tulipes abattus = {C}% de {B} = [{C}/100] x {B} = [{C}*{B}/100] tulipes abattus.
Pour les rosiers, Pierre abat {D}% d'entre eux :
Nombre de pommiers abattus = {D}% de {A} = [{D}/100] x {A} = [{A}*{D}/100] rosiers abattus.
Maintenant, additionnons les deux chiffres pour obtenir le nombre total de plantes abattus :
Nombre total d'arbres abattus = [{C}*{B}/100] tulipes abattus + [{A}*{D}/100] rosiers abattus = {F} plantes abattus au total.
Attention, vous ne pouvez pas avoir de demi plante, il convient donc d’arrondir à la valeur supérieure.
Le jour J pour le CSO, le calcul tombe normalement rond.","0;Ceil:[{F}]; [{F}+-1];[{F}+-{E}];[{F}+-4]",""
"Pierre possède un verger composé de {A} pommiers et {B} poiriers. Sachant qu'il abat {C}% de poiriers et {D}% de pommiers, combien d'arbres restent ils au total ?","2:({A}+{B})-({A}*{D}/100)-({B}*{C}/100)","{A}:(10,500,2);{B}:(10,500,2);{C}:(2,80,1);{D}:(3,80,1);{E}:(2,3,1)","Pour trouver le nombre total d'arbres restant, vous pouvez calculer le nombre d'arbres abattus pour chaque type d'arbre (poiriers et pommiers) séparément, puis les soustraire au nombre d’arbres total.

Pour les poiriers, Pierre abat {C}% d'entre eux :
Nombre de poiriers abattus = {C}% de {B} = [{C}/100] x {B} = [{C}*{B}/100] poiriers abattus.
Pour les pommiers, Pierre abat {D}% d'entre eux :
Nombre de pommiers abattus = {D}% de {A} = [{D}/100] x {A} = [{A}*{D}/100] pommiers abattus.
Maintenant, additionnons les deux chiffres pour obtenir le nombre total d'arbres abattus :
Nombre total d'arbres abattus = [{C}*{B}/100] poiriers abattus + [{A}*{D}/100] pommiers abattus = [({A}*{D}/100)+({B}*{C}/100)]
Nombre total d’arbres rentant = {A} + {B} - [({A}*{D}/100)+({B}*{C}/100)] = [{A}+{B}] - [({A}*{D}/100)+({B}*{C}/100)] = {F} arbres restant au total.
Attention, vous ne pouvez pas avoir de demi arbre, il convient donc d’arrondir à la valeur inférieure.
Le jour J pour le CSO, le calcul tombe normalement rond.","0;Floor:[{F}]; [{F}+-1];[{F}+-{E}];[{F}+-4]",""
"Un sac de blé de {A} litres pèse {B} kg. Quand on réduit le blé en farine, il perd {C}% de son poids. De plus, pour fabriquer {D} kg de pain, il faut utiliser {E} kg de farine.

Combien de kg de pain peut-on préparer avec {F}  hl de blé ?","0:(((({F}*100)/{A})*{B})*(1-{C}/100))*{D})/{E}","{A}:(100,500,10);{B}:(100,400,10);{C}:(5,80,5);{D}:(2,10,1);{E}:(2,10,1);{F}:(2,10,1)","Le processus débute par la conversion du volume de blé en poids, utilisant le fait qu'{A} litres de blé pèsent {B} kg. 
Si nous voulons savoir combien pèse {F} hectolitres (hl) de blé, nous multiplions {F} par 100 pour convertir en litres (car 1 hl = 100 litres) et utilisons ensuite la proportionnalité pour trouver le poids correspondant en kg soit:

(({F} x 100) / {A}) x {B} = [(({F}*100)/{A})*{B}]
Ensuite, nous prenons en compte la perte de poids due à la transformation du blé en farine, qui est de {C}%. Pour ajuster le poids à cette perte, nous multiplions le poids initial par 1 - {C}/100, donnant le poids réel de la farine obtenue après réduction :

[(({F}*100)/{A})*{B}] x (1 - {C}/100) = [(({F}*100)/{A})*{B}] x [1-{C}/100] = [(({F}*100)/{A})*{B})*(1-({C}/100))]

La dernière étape consiste à déterminer combien de kg de pain peut être préparé avec cette farine. Sachant que {D} kg de pain nécessitent {E} kg de farine, nous utilisons le poids de la farine calculé précédemment pour trouver combien de pain peut être fait. 
Le rapport final pour calculer le poids du pain produit est obtenu en divisant le poids de la farine par {E} (kg de farine par kg de pain) et en multipliant par {D}, représentant la quantité de pain produite.
La formule finale pour calculer le nombre de kg de pain que l'on peut préparer avec {F} hl de blé est alors : 
[(({F}*100)/{A})*{B})*(1-({C}/100))] / {D} )x {E} = [(({F}*100)/{A})*{B})*(1-({C}/100))] x {D} / {E} = {G}","0;None:[{G}]; [{G}+-1];[{G}+-2];[{G}+-4]",""
"En 2023, un article coûtait {A} francs français (FRF). En 2024, ce même article vaut désormais {B} euros . En considérant que {C} FRF = {D} euros, déterminer une valeur approchée de la hausse du prix intervenue entre ces deux années, en pourcentage.","1:(({B}/({A}*{D}/{C}))-1)*100","{A}:(5,50,5);{B}:(10,40,2);{C}:(5,15,5);{D}:(1,3,0.01)","Vous devez dans un premier temps calculer le prix en euro tel qu’il était en 2023 soit:
{A} x {D} / {C} = [{A}*{D}] / {C} = [{A}*{D}/{C}]
Calculez ensuite combien de fois plus chère vaut l’article:
{B} / [{A}*{D}/{C}] = [{B}/({A}*{D}/{C})] soit [(({B}/({A}*{D}/{C}))-1)*100] %

Attention de ne pas confondre le nombre de fois par lequel l’article a été multiplié et le pourcentage d’augmentation.","2;None:[{E}]; [{B}/({A}*{D}/{C})*100]; [{B}/({A}*{D}/{C})]; [({B}/({D}*{A}/{C})+1)*100]",""
"Un coureur de longue distance complète {A} km en {B} minutes. Quelle durée lui sera nécessaire pour achever un parcours de {C} km ?","2:{C}*{B}/{A}","{A}:(2,20,1);{B}:(5,90,5);{C}:(10,70,1);{D}:(1,9,1);{E}:(1,9,1);{F}:(1,9,1)","Un simple produit en croix suffit à résoudre le problème:

Temps pour faire {C} km =  {C} x {B} /{A} = {G} min","2;Round:[{G}] min;[{G}+-{D}] min;[{G}+-{E}] min;[{G}+-{E}] min","{D}!={E}!={F}"
